logz logzerr logvol nlive logl logwt insert_order
-8.915380447527139722e+02 1.864701648504966114e+00 -3.719999999999701323e+00 1.000000000000000000e+03 -8.809956850373005182e+02 -8.916239402746157339e+02 1.929999999999999938e+00
-8.908869233613983170e+02 1.729141369722013932e+00 -3.720999999999701213e+00 1.000000000000000000e+03 -8.805394438756947011e+02 -8.911686991130098932e+02 1.066000000000000059e+00
-8.903247720203204381e+02 1.869770744706957144e+00 -3.721999999999701103e+00 1.000000000000000000e+03 -8.799948294906910178e+02 -8.906250847280061862e+02 8.599999999999999867e-01
-8.897705498389955210e+02 1.143547867399035800e+00 -3.722999999999700993e+00 1.000000000000000000e+03 -8.799606422457118242e+02 -8.905918974830269690e+02 5.759999999999999565e-01
-8.894060188780995304e+02 9.442777321419155712e-01 -3.723999999999700883e+00 1.000000000000000000e+03 -8.788732107607701209e+02 -8.895054659980853557e+02 4.259999999999999898e-01
-8.887613595503978559e+02 8.847607165554506325e-01 -3.724999999999700773e+00 1.000000000000000000e+03 -8.787101015528254493e+02 -8.893433567901406605e+02 1.925999999999999934e+00
-8.883174552964929944e+02 8.597376958178604145e-01 -3.725999999999700663e+00 1.000000000000000000e+03 -8.781367394805707818e+02 -8.887709947178859693e+02 1.479999999999999982e+00
-8.878255829734467852e+02 1.047561192034850874e+00 -3.726999999999700552e+00 1.000000000000000000e+03 -8.780754239488892381e+02 -8.887106791862044020e+02 7.019999999999999574e-01
-8.874800982807026912e+02 1.072762388156257796e+00 -3.727999999999700442e+00 1.000000000000000000e+03 -8.780411429779012451e+02 -8.886773982152164990e+02 1.580000000000000016e-01
-8.872161901663515664e+02 1.089417028530600406e+00 -3.728999999999700332e+00 1.000000000000000000e+03 -8.774615357642659319e+02 -8.880987910015811622e+02 3.380000000000000226e-01
-8.868699758728108691e+02 8.622720930473694034e-01 -3.729999999999700222e+00 1.000000000000000000e+03 -8.768089033404115753e+02 -8.874471585777267819e+02 1.957999999999999963e+00
-8.864243430708667120e+02 8.430626637436202664e-01 -3.730999999999700112e+00 1.000000000000000000e+03 -8.763630991997640649e+02 -8.870023544370792479e+02 7.520000000000000018e-01
-8.859790081608127821e+02 8.304415836499086101e-01 -3.731999999999700002e+00 1.000000000000000000e+03 -8.749358223908927812e+02 -8.855760776282079405e+02 4.460000000000000075e-01
-8.850642374032217958e+02 1.090674930029621015e+00 -3.732999999999699892e+00 1.000000000000000000e+03 -8.748462890972905370e+02 -8.854875443346057864e+02 4.239999999999999880e-01
-8.845605103549685282e+02 8.485179487567693357e-01 -3.733999999999699781e+00 1.000000000000000000e+03 -8.741156463141571749e+02 -8.847579015514724006e+02 5.600000000000000117e-02
-8.839611962485914773e+02 5.686012044731802995e-01 -3.734999999999699671e+00 1.000000000000000000e+03 -8.740375225715649776e+02 -8.846807778088801797e+02 6.820000000000000506e-01
-8.835644651881068512e+02 6.852553182538628773e-01 -3.735999999999699561e+00 1.000000000000000000e+03 -8.738250689510317670e+02 -8.844693241883469454e+02 1.221999999999999975e+00
-8.832247133855505581e+02 7.016450535653868670e-01 -3.736999999999699451e+00 1.000000000000000000e+03 -8.726114427301563410e+02 -8.832566979674714958e+02 1.250000000000000000e+00
-8.825474306247164122e+02 7.699587098855142919e-01 -3.737999999999699341e+00 1.000000000000000000e+03 -8.718780569397370073e+02 -8.825243121770522521e+02 1.719999999999999973e+00
-8.818426574139842842e+02 1.013815172405639675e+00 -3.738999999999699231e+00 1.000000000000000000e+03 -8.717024585384734792e+02 -8.823497137757887003e+02 5.999999999999999778e-01
-8.813712386460586004e+02 9.653643741448640903e-01 -3.739999999999699121e+00 1.000000000000000000e+03 -8.694416724047239313e+02 -8.800899276420391288e+02 1.681999999999999940e+00
-8.798448871628971801e+02 7.014083224933996830e-01 -3.740999999999699011e+00 1.000000000000000000e+03 -8.680745616868686056e+02 -8.787238169241837795e+02 9.399999999999999467e-01
-8.784417022327636460e+02 4.562517354698437111e-01 -3.741999999999698900e+00 1.000000000000000000e+03 -8.673553759732351409e+02 -8.780056312105502911e+02 4.040000000000000258e-01
-8.775069357789832338e+02 1.173236862768192612e+00 -3.742999999999698790e+00 1.000000000000000000e+03 -8.672619689492634052e+02 -8.779132241865786455e+02 1.546000000000000041e+00
-8.769964393936779743e+02 1.022167527651397290e+00 -3.743999999999698680e+00 1.000000000000000000e+03 -8.671756639910103104e+02 -8.778279192283255270e+02 5.460000000000000409e-01
-8.766349927147077778e+02 6.429590251552722568e-01 -3.744999999999698570e+00 1.000000000000000000e+03 -8.668857020430480134e+02 -8.775389572803632063e+02 1.695999999999999952e+00
-8.762949831855468119e+02 7.422658275382076898e-01 -3.745999999999698460e+00 1.000000000000000000e+03 -8.658926089454836301e+02 -8.765468641827987994e+02 9.120000000000000329e-01
-8.757198668750709203e+02 6.334385246191330809e-01 -3.746999999999698350e+00 1.000000000000000000e+03 -8.655314214745436630e+02 -8.761866767118588086e+02 1.899999999999999911e+00
-8.752331294701411935e+02 8.378971712514099446e-01 -3.747999999999698240e+00 1.000000000000000000e+03 -8.644761464272178273e+02 -8.751324016645330630e+02 1.866000000000000103e+00
-8.744883506612242172e+02 7.563166992895278273e-01 -3.748999999999698129e+00 1.000000000000000000e+03 -8.641476942182588346e+02 -8.748049494555740466e+02 9.959999999999999964e-01
-8.739410255094312561e+02 8.786120436002453626e-01 -3.749999999999698019e+00 1.000000000000000000e+03 -8.639027215476919537e+02 -8.745609767850071421e+02 1.778000000000000025e+00
-8.735105617222319552e+02 8.312884932779667224e-01 -3.750999999999697909e+00 1.000000000000000000e+03 -8.637407105106502740e+02 -8.743999657479654388e+02 8.000000000000000167e-03
-8.731663335224628781e+02 5.760680066264772803e-01 -3.751999999999697799e+00 1.000000000000000000e+03 -8.625653143539163921e+02 -8.732255695912315332e+02 3.320000000000000173e-01
-8.725023658264192363e+02 7.393896503814224586e-01 -3.752999999999697689e+00 1.000000000000000000e+03 -8.616593494991390116e+02 -8.723206047364542428e+02 5.759999999999999565e-01
-8.717142141362928669e+02 9.365403131883172083e-01 -3.753999999999697579e+00 1.000000000000000000e+03 -8.615502483137742047e+02 -8.722125035510894122e+02 1.000000000000000000e+00
-8.712394909927606932e+02 9.209296489616238812e-01 -3.754999999999697469e+00 1.000000000000000000e+03 -8.597006329914090657e+02 -8.703638882287242495e+02 3.420000000000000262e-01
-8.700156209522039035e+02 7.055336862179690804e-01 -3.755999999999697359e+00 1.000000000000000000e+03 -8.596941052826575742e+02 -8.703583605199727344e+02 1.822000000000000064e+00
-8.694792310675755971e+02 5.435507497745396543e-01 -3.756999999999697248e+00 1.000000000000000000e+03 -8.588877261547735316e+02 -8.695529813920887818e+02 2.099999999999999922e-01
-8.688222793145035894e+02 6.388862845413907365e-01 -3.757999999999697138e+00 1.000000000000000000e+03 -8.586252397450772378e+02 -8.692914949823924644e+02 1.506000000000000005e+00
-8.683364683631798471e+02 7.181614657267719748e-01 -3.758999999999697028e+00 1.000000000000000000e+03 -8.585823633808594195e+02 -8.692496186181746225e+02 3.160000000000000031e-01
-8.679990978406116255e+02 6.588149580922559867e-01 -3.759999999999696918e+00 1.000000000000000000e+03 -8.585165360338397704e+02 -8.691847912711549498e+02 1.060000000000000053e+00
-8.677324855048733525e+02 7.086280954698639389e-01 -3.760999999999696808e+00 1.000000000000000000e+03 -8.578204266716761595e+02 -8.684896819089913151e+02 5.399999999999999939e-02
-8.673479176211482127e+02 8.725899534739849361e-01 -3.761999999999696698e+00 1.000000000000000000e+03 -8.577811816266239475e+02 -8.684514368639391932e+02 1.850000000000000089e+00
-8.670614600317426266e+02 7.264620422846135295e-01 -3.762999999999696588e+00 1.000000000000000000e+03 -8.572610773556516506e+02 -8.679323325929668727e+02 1.322000000000000064e+00
-8.667117993266938356e+02 8.143171290402256846e-01 -3.763999999999696477e+00 1.000000000000000000e+03 -8.571083704641571330e+02 -8.677806257014723315e+02 1.127999999999999892e+00
-8.664165871885912793e+02 5.946216549926145456e-01 -3.764999999999696367e+00 1.000000000000000000e+03 -8.569616192405131869e+02 -8.676348744778283617e+02 1.340000000000000080e-01
-8.661575081267540099e+02 4.988091932450908761e-01 -3.765999999999696257e+00 1.000000000000000000e+03 -8.551316947796250361e+02 -8.658059500169401872e+02 1.437999999999999945e+00
-8.652732116623988077e+02 1.102044851118026303e+00 -3.766999999999696147e+00 1.000000000000000000e+03 -8.549394356846265737e+02 -8.656146909219418148e+02 1.092000000000000082e+00
-8.647362983753320123e+02 9.776242215862467333e-01 -3.767999999999696037e+00 1.000000000000000000e+03 -8.546683193021408442e+02 -8.653445745394560618e+02 1.219999999999999973e+00
-8.643017352024495494e+02 9.533779317142930809e-01 -3.768999999999695927e+00 1.000000000000000000e+03 -8.546524590407193500e+02 -8.653297142780345439e+02 8.000000000000000167e-02
-8.639959216231164874e+02 7.425030613033325455e-01 -3.769999999999695817e+00 1.000000000000000000e+03 -8.539190387069376129e+02 -8.645972939442527831e+02 9.899999999999999911e-01
-8.635589197305690732e+02 4.989891031581796810e-01 -3.770999999999695707e+00 1.000000000000000000e+03 -8.527807647314402857e+02 -8.634600199687554323e+02 1.326000000000000068e+00
-8.628151005217040392e+02 8.203718307561675971e-01 -3.771999999999695596e+00 1.000000000000000000e+03 -8.513540059371957796e+02 -8.620342611745110162e+02 8.719999999999999973e-01
-8.616571808558913972e+02 1.099594468082367493e+00 -3.772999999999695486e+00 1.000000000000000000e+03 -8.503892722401714082e+02 -8.610705274774866211e+02 7.479999999999999982e-01
-8.606282898325772521e+02 1.322699512738312988e+00 -3.773999999999695376e+00 1.000000000000000000e+03 -8.501740555707673366e+02 -8.608563108080825259e+02 1.141999999999999904e+00
-8.600426679753468306e+02 1.031235634913817423e+00 -3.774999999999695266e+00 1.000000000000000000e+03 -8.498898252272625768e+02 -8.605730804645777425e+02 8.219999999999999529e-01
-8.595799645361812509e+02 7.284966185858794407e-01 -3.775999999999695156e+00 1.000000000000000000e+03 -8.493611159363715615e+02 -8.600453711736867035e+02 5.460000000000000409e-01
-8.590926861449029275e+02 9.371018199214435906e-01 -3.776999999999695046e+00 1.000000000000000000e+03 -8.488035618639871700e+02 -8.594888171013024021e+02 3.420000000000000262e-01
-8.585781163988143589e+02 8.751405077593255033e-01 -3.777999999999694936e+00 1.000000000000000000e+03 -8.485040568345498286e+02 -8.591903120718650371e+02 1.667999999999999927e+00
-8.581449329143445084e+02 8.853392329833031926e-01 -3.778999999999694825e+00 1.000000000000000000e+03 -8.478615261297754842e+02 -8.585487813670906689e+02 1.260000000000000009e+00
-8.576334603147710141e+02 1.115139377972750978e+00 -3.779999999999694715e+00 1.000000000000000000e+03 -8.464711836426662330e+02 -8.571594388799813942e+02 1.377999999999999892e+00
-8.566754744642297510e+02 1.151844821460154433e+00 -3.780999999999694605e+00 1.000000000000000000e+03 -8.460885778151379100e+02 -8.567778330524531611e+02 1.322000000000000064e+00
-8.560321974890460979e+02 1.349711443114707921e+00 -3.781999999999694495e+00 1.000000000000000000e+03 -8.455521262334574430e+02 -8.562423814707726706e+02 1.479999999999999982e+00
-8.554386302710032624e+02 1.411013864070260082e+00 -3.782999999999694385e+00 1.000000000000000000e+03 -8.448258936049415979e+02 -8.555171488422568018e+02 1.379999999999999893e+00
-8.547839719281997759e+02 4.632543332268939662e-01 -3.783999999999694275e+00 1.000000000000000000e+03 -8.440267078592922871e+02 -8.547189630966074674e+02 1.524000000000000021e+00
-8.540577921563168502e+02 8.002621210705150867e-01 -3.784999999999694165e+00 1.000000000000000000e+03 -8.439395804416304827e+02 -8.546328356789456393e+02 1.741999999999999993e+00
-8.536113896178267169e+02 9.635204986892480505e-01 -3.785999999999694055e+00 1.000000000000000000e+03 -8.433763908943441265e+02 -8.540706461316593732e+02 4.259999999999999898e-01
-8.531217346161753312e+02 8.718033156138410567e-01 -3.786999999999693944e+00 1.000000000000000000e+03 -8.432922851344580977e+02 -8.539875403717733207e+02 1.322000000000000064e+00
-8.527705761628913024e+02 9.571641534681889496e-01 -3.787999999999693834e+00 1.000000000000000000e+03 -8.429481619387521505e+02 -8.536444171760673498e+02 1.680000000000000104e-01
-8.524217904511232291e+02 1.125167092292648663e+00 -3.788999999999693724e+00 1.000000000000000000e+03 -8.426205455767898229e+02 -8.533178008141049986e+02 2.800000000000000266e-01
-8.520794817334144682e+02 7.887431604940242647e-01 -3.789999999999693614e+00 1.000000000000000000e+03 -8.405301707517021441e+02 -8.512284259890172962e+02 3.760000000000000009e-01
-8.508728769282472513e+02 1.072595881374297289e+00 -3.790999999999693504e+00 1.000000000000000000e+03 -8.397526409367679889e+02 -8.504518961740832310e+02 1.076000000000000068e+00
-8.499472479506424634e+02 1.380187506717166279e+00 -3.791999999999693394e+00 1.000000000000000000e+03 -8.395256875735087760e+02 -8.502259428108239945e+02 1.859999999999999987e-01
-8.493837706059019865e+02 1.075030050740708676e+00 -3.792999999999693284e+00 1.000000000000000000e+03 -8.395215143448091339e+02 -8.502227695821243287e+02 1.223999999999999977e+00
-8.490245987572176318e+02 1.126259731161600275e+00 -3.793999999999693173e+00 1.000000000000000000e+03 -8.394869890336010485e+02 -8.501892442709162196e+02 1.564000000000000057e+00
-8.487530207210230628e+02 9.581056186419596443e-01 -3.794999999999693063e+00 1.000000000000000000e+03 -8.394319211154926279e+02 -8.501351763528077754e+02 9.020000000000000240e-01
-8.485290480523809720e+02 6.528780805858025449e-01 -3.795999999999692953e+00 1.000000000000000000e+03 -8.391262602561964741e+02 -8.498305154935117116e+02 1.846000000000000085e+00
-8.482883536919478047e+02 6.397960605854086102e-01 -3.796999999999692843e+00 1.000000000000000000e+03 -8.388821196513384848e+02 -8.495873748886536987e+02 4.420000000000000040e-01
-8.480471355320561315e+02 6.953418685713322889e-01 -3.797999999999692733e+00 1.000000000000000000e+03 -8.384488215136533427e+02 -8.491550767509685329e+02 1.808000000000000052e+00
-8.477617775458953702e+02 6.311183368255351978e-01 -3.798999999999692623e+00 1.000000000000000000e+03 -8.380662060731411884e+02 -8.487734613104563550e+02 1.816000000000000059e+00
-8.474516447110223680e+02 5.778166442060215235e-01 -3.799999999999692513e+00 1.000000000000000000e+03 -8.369589853228384300e+02 -8.476672405601535729e+02 8.679999999999999938e-01
-8.468604964768039736e+02 7.422954388478639753e-01 -3.800999999999692402e+00 1.000000000000000000e+03 -8.356614065180712032e+02 -8.463706617553864362e+02 1.879999999999999893e+00
-8.458927348132922361e+02 1.075035073261339402e+00 -3.801999999999692292e+00 1.000000000000000000e+03 -8.351650585814342094e+02 -8.458753138187494187e+02 1.268000000000000016e+00
-8.451908391995592638e+02 1.028111395565513009e+00 -3.802999999999692182e+00 1.000000000000000000e+03 -8.342557094976110648e+02 -8.449669647349262505e+02 1.380000000000000115e-01
-8.443795028544350316e+02 1.255756037216179788e+00 -3.803999999999692072e+00 1.000000000000000000e+03 -8.330873217784586586e+02 -8.437995770157738207e+02 1.572000000000000064e+00
-8.433549297267178417e+02 1.331411129452370723e+00 -3.804999999999691962e+00 1.000000000000000000e+03 -8.327546552200785754e+02 -8.434679104573937138e+02 1.187999999999999945e+00
-8.427166781787123000e+02 6.832723260829209888e-01 -3.805999999999691852e+00 1.000000000000000000e+03 -8.325813840862887218e+02 -8.432956393236039503e+02 8.200000000000000344e-02
-8.422716845060758715e+02 8.823862751675429772e-01 -3.806999999999691742e+00 1.000000000000000000e+03 -8.322842791960467821e+02 -8.429995344333619869e+02 1.389999999999999902e+00
-8.418776536916238911e+02 6.389445200980978790e-01 -3.807999999999691632e+00 1.000000000000000000e+03 -8.322371937744650268e+02 -8.429534490117802079e+02 7.479999999999999982e-01
-8.415842183841407405e+02 7.087321583352174104e-01 -3.808999999999691521e+00 1.000000000000000000e+03 -8.320634699543429633e+02 -8.427807251916581208e+02 2.320000000000000118e-01
-8.413201262432688736e+02 5.999074836391073973e-01 -3.809999999999691411e+00 1.000000000000000000e+03 -8.317634573685132864e+02 -8.424817126058285339e+02 2.320000000000000118e-01
-8.410478198182900087e+02 7.939199651932072888e-01 -3.810999999999691301e+00 1.000000000000000000e+03 -8.303226824496896370e+02 -8.410419376870048609e+02 2.919999999999999818e-01
-8.403517272471601700e+02 5.745196624746754521e-01 -3.811999999999691191e+00 1.000000000000000000e+03 -8.294431203497340448e+02 -8.401633755870492450e+02 1.735999999999999988e+00
-8.395599762326584141e+02 7.793122334027311471e-01 -3.812999999999691081e+00 1.000000000000000000e+03 -8.291040557555148780e+02 -8.398253109928300546e+02 1.227999999999999980e+00
