Teff logg R Av
3.269213267141212782e+03 4.550303961231351835e+00 5.233374944093847070e-01 1.748136124297179350e+00
3.339834848348916239e+03 4.886996474496552167e+00 5.202919642013532631e-01 1.927524370319095626e+00
3.317243656430719966e+03 4.756577084769669561e+00 5.176135289806761408e-01 1.859353033543438505e+00
3.239680987605571318e+03 4.579880191523443500e+00 5.332673498070472640e-01 1.846117648486491847e+00
3.320240062228030183e+03 4.292066477184459217e+00 5.025661362072723071e-01 1.624384288989435099e+00
3.267303443096365299e+03 4.948999593321394386e+00 5.409738861561131928e-01 1.992546094478482299e+00
3.309812447187249745e+03 4.845475639176079596e+00 5.162550887496085705e-01 1.748781973200772999e+00
3.250271762913205748e+03 4.582753164129441004e+00 5.309780053546127032e-01 1.832228836964506780e+00
3.226501334050914920e+03 4.685944693323744303e+00 5.388207247208375295e-01 1.946248722378695728e+00
3.208995355911255501e+03 4.860943239546205774e+00 5.462208583564258646e-01 1.953070839163024264e+00
3.267428788216228440e+03 5.043210921204718034e+00 5.332006888011208146e-01 1.838381089760887432e+00
3.194883585315233177e+03 5.138224392448719868e+00 5.493931770736865117e-01 1.801981589158378139e+00
3.227037835397461095e+03 4.643107139524763838e+00 5.316739506173666641e-01 1.695601847820329411e+00
3.254360889919236797e+03 4.700102475078752562e+00 5.360743947220998340e-01 1.913577625318423348e+00
3.215989824931000840e+03 4.627062140295736370e+00 5.379888038248754611e-01 1.874090364707207801e+00
3.208016876744054571e+03 4.880043104864065562e+00 5.512218194753039091e-01 1.972525331091842249e+00
3.378487667897468782e+03 5.018555946157929881e+00 5.149036062718687079e-01 1.902879175023823421e+00
3.263608088424637572e+03 4.819595626057964211e+00 5.290571183936758626e-01 1.897373166689136914e+00
3.250662610215212680e+03 4.588678579763628029e+00 5.297912361883507781e-01 1.782047475886515908e+00
3.272769898532883417e+03 4.407146172407385265e+00 5.211182465960830790e-01 1.696337182020623224e+00
3.251233057582087440e+03 5.046504527464223955e+00 5.406222244626897044e-01 1.882537935890719050e+00
3.233919276384536715e+03 4.696901122567034292e+00 5.392106999127388445e-01 1.902028354757273609e+00
3.177928444618164576e+03 4.911700883771293213e+00 5.444576161098930722e-01 1.701174643276314180e+00
3.328222889815908275e+03 4.624307818861743691e+00 5.102554586707703788e-01 1.810070834453202160e+00
3.278984677581393044e+03 4.397850787782235926e+00 5.194763655308529682e-01 1.681208688101973880e+00
3.300163551958349672e+03 4.453815770457306478e+00 5.120521631667152018e-01 1.635839334527813715e+00
3.290638267151887703e+03 4.508884474011837895e+00 5.270332076984305392e-01 1.825362327790898354e+00
3.264804676189874499e+03 4.768285931233087638e+00 5.299834986936107217e-01 1.816506033497248485e+00
3.272139702048167237e+03 4.522768871223954434e+00 5.219390221992672441e-01 1.722195173546456015e+00
3.314950696193068779e+03 4.635399829499635693e+00 5.098289098377291051e-01 1.699295495942525491e+00
3.226190685253947777e+03 4.726093634425348355e+00 5.322709795956868106e-01 1.783110803805041389e+00
3.228755377410435358e+03 4.366561296620929511e+00 5.317136363930898835e-01 1.820919397246319349e+00
3.329120659596831501e+03 4.495478399246279011e+00 5.139435798698652746e-01 1.834047502567024868e+00
3.333299297608466077e+03 4.511665782025905180e+00 5.136721349075940024e-01 1.795482256998274018e+00
3.299753832840018731e+03 4.757146213367851040e+00 5.237520973618172704e-01 1.855694316648830000e+00
3.322419908460293300e+03 4.474747365540159727e+00 5.096984318454860219e-01 1.685725929397654310e+00
3.257098742803880668e+03 4.558051516834289885e+00 5.328502845686075018e-01 1.904614291856922881e+00
3.368402937779589593e+03 4.520302747313879266e+00 5.036283468799305219e-01 1.735117281927429866e+00
3.232046265254403806e+03 4.866265963645889592e+00 5.392483385419543085e-01 1.868402712278530053e+00
3.218338489745049628e+03 4.874666829402792168e+00 5.355808343608108313e-01 1.842128891366223931e+00
3.243201118069142467e+03 4.574305279206760666e+00 5.325817247719010217e-01 1.861918951977026282e+00
3.308984944004887893e+03 4.580631461846229158e+00 5.152994957194735326e-01 1.831598235585036871e+00
3.243227369334665582e+03 4.919968494976213691e+00 5.368087257527226486e-01 1.882628163390528631e+00
3.258017444868451093e+03 4.526204420709805554e+00 5.312867458497428919e-01 1.811450548200698840e+00
3.330374254253627441e+03 4.656866049015624398e+00 5.147620753021351359e-01 1.780692644833961502e+00
3.367455407697247210e+03 4.585804395534648137e+00 5.046068393937817032e-01 1.811160172218746478e+00
3.316683300339049310e+03 4.526955170925827332e+00 5.141921398034616786e-01 1.784820277144003153e+00
3.283802557094149961e+03 4.575767333809517723e+00 5.300325059990493859e-01 1.867292989963635685e+00
3.209363777516921346e+03 4.642729006182927165e+00 5.372691723413535181e-01 1.753230559953751433e+00
3.298084889681094864e+03 4.890832310276882033e+00 5.271651939358180661e-01 1.846936839760091376e+00
3.345170260453740866e+03 4.702850954793239779e+00 5.154171558399409658e-01 1.844022702832285532e+00
3.315057320982565670e+03 4.850206338943668705e+00 5.109252694003756368e-01 1.719749987948260506e+00
3.302178887677041530e+03 4.577551532668174161e+00 5.174735414644582310e-01 1.749892077813339997e+00
3.255018739880846624e+03 4.844174273177725532e+00 5.277993929763997727e-01 1.799960509414195498e+00
3.374268860521665374e+03 5.065879278547553710e+00 5.105415698152921955e-01 1.794491670564239971e+00
3.287040094295347899e+03 4.758883363916849518e+00 5.291540691269334129e-01 1.909735710989567181e+00
3.329336318555253456e+03 5.006522637605307580e+00 5.268881950688522053e-01 1.944613414775264726e+00
3.346917244137697253e+03 4.688035434289451686e+00 5.129555484754233508e-01 1.864485815828087922e+00
3.302975962862594770e+03 4.692896736702971694e+00 5.161988023178104568e-01 1.747577807399830263e+00
3.244336803605327987e+03 4.861775546134284198e+00 5.373006999456316768e-01 1.889889020816085452e+00
3.200130871854499674e+03 4.990104377348151488e+00 5.357448876902471957e-01 1.738806205775609737e+00
3.166262906900732560e+03 4.507530235514369821e+00 5.456959747597355248e-01 1.814089868607106970e+00
3.215542052913354382e+03 4.390377479363822388e+00 5.265561059374275210e-01 1.617187650610947491e+00
3.193422835281364314e+03 4.598044503695575713e+00 5.457381586272982421e-01 1.914126529538688892e+00
3.294507048378918171e+03 4.707624689143529828e+00 5.246289501190393167e-01 1.981712772702038272e+00
3.292910917584680647e+03 4.817538904784401055e+00 5.242490898666505306e-01 1.788947447931769075e+00
3.245395872012736163e+03 4.891092443238340692e+00 5.362105438711404215e-01 1.799417311800378005e+00
3.251958469438447537e+03 4.748612523960673570e+00 5.287679967017587801e-01 1.762552183485984081e+00
3.304193676817099004e+03 4.431364202557700693e+00 5.131259762232927013e-01 1.659678339575291206e+00
3.278114954084506280e+03 4.559392672714555061e+00 5.214448889102011320e-01 1.733002815145108011e+00
3.312508601310805261e+03 4.581970680650901073e+00 5.216525196245398455e-01 1.774802806399057520e+00
3.283024245533169960e+03 4.579527190175191720e+00 5.244326400751971873e-01 1.834301360139723780e+00
3.253839260158723846e+03 4.672049931385510391e+00 5.246943383676109240e-01 1.772416787813182681e+00
3.302302169137235069e+03 4.265463773906628120e+00 5.067173783591351066e-01 1.619155429640388277e+00
3.253708709886267570e+03 4.981952214990639227e+00 5.329610448921600074e-01 1.873828205314691076e+00
3.213520086523873942e+03 4.672609334075067622e+00 5.373774322805294767e-01 1.826182273069759665e+00
3.292151273697499164e+03 4.437288166819790547e+00 5.207610781331454275e-01 1.764917074403868025e+00
3.306973660618472422e+03 4.489251724983523317e+00 5.138988435526631315e-01 1.642195725006363904e+00
3.241463374046992612e+03 4.701409163238219335e+00 5.379656715229728103e-01 1.856719323840491986e+00
3.235364343116410055e+03 4.827458558416672929e+00 5.395018505979480850e-01 1.907347001363273398e+00
3.279014203138981429e+03 4.706088583238183354e+00 5.254640319810531812e-01 1.855442243303049299e+00
3.291174563886321266e+03 4.527067088567102715e+00 5.198719399302892397e-01 1.699482615125003537e+00
3.289110540280908026e+03 4.817895471528170326e+00 5.338474090810303441e-01 1.902534281234647073e+00
3.290939112286507225e+03 4.716372422637965300e+00 5.228375014051153125e-01 1.843788500592451696e+00
3.265579363439155259e+03 4.594505060555768239e+00 5.215640104235053087e-01 1.766576570701520410e+00
3.228930439888134060e+03 4.451073182928895200e+00 5.285747278332533217e-01 1.696023031232468004e+00
3.261454312600186313e+03 4.878703949105477555e+00 5.359553284188550704e-01 1.940882989600913877e+00
3.245026588099055971e+03 4.597560030468839543e+00 5.362243642054856929e-01 1.819862722682028533e+00
3.267402448451036435e+03 4.748597011999773798e+00 5.245412443100464506e-01 1.796891904716086952e+00
3.232013357535483010e+03 4.562271815829447519e+00 5.303746207173704041e-01 1.729324336600981393e+00
3.301926942311130915e+03 4.500100062073348894e+00 5.207925380007381033e-01 1.860909678942033185e+00
3.251751920294087995e+03 4.357603348249662112e+00 5.188538944311494872e-01 1.659155840811473492e+00
3.288605309142959413e+03 4.483965528668914402e+00 5.132783033553821594e-01 1.673101490746938813e+00
3.305298134145687072e+03 4.568879340191875471e+00 5.161764714683299005e-01 1.779556796931406115e+00
3.241847150036468520e+03 4.833064387590928490e+00 5.347989965424181369e-01 1.795530419191713412e+00
3.293363088830782544e+03 4.249773823872989631e+00 5.057902559040037271e-01 1.630371482104067127e+00
3.255746688766258558e+03 4.473941019996133583e+00 5.244966496010712298e-01 1.716096105847183750e+00
3.352043984600115436e+03 4.568170289778331394e+00 5.131537795958452941e-01 1.800883581582044313e+00
3.343723043749068893e+03 4.666756891467096935e+00 5.081928603024318258e-01 1.701856648377014558e+00
3.290327389041670358e+03 4.758780274174799985e+00 5.247252302972057469e-01 1.870208263564180351e+00
3.325042796907097909e+03 4.667349953007198238e+00 5.108334611627042277e-01 1.780552483465439595e+00
3.213831927046653618e+03 4.874443473458711651e+00 5.458910998012330706e-01 1.930877740786089980e+00
3.217578795773780257e+03 4.814443181009607997e+00 5.405511034373938761e-01 1.823220672846602941e+00
3.256041412361291805e+03 4.540638258710646191e+00 5.292476695146665078e-01 1.845251048030937646e+00
3.273755606609332517e+03 4.600008253708958605e+00 5.261835473519155260e-01 1.824330584411886225e+00
3.318284066674362748e+03 4.572286346463238615e+00 5.109186402841363606e-01 1.671380211775919333e+00
3.324600883474400689e+03 4.463657783458716999e+00 5.127586078352105448e-01 1.677798952877148864e+00
3.221372217672577790e+03 4.718249150928949476e+00 5.446236730502583834e-01 1.880881102698332752e+00
3.221665673431658433e+03 4.584156835177277678e+00 5.416256632341924782e-01 1.839178604888548563e+00
3.286878530365474944e+03 4.519638590766007269e+00 5.219203577459180510e-01 1.716178713875161632e+00
3.253148171193695362e+03 4.652442335611138624e+00 5.318098988824996320e-01 1.870663647083747883e+00
3.226961683490545511e+03 5.142289705476674300e+00 5.393758893326400239e-01 1.815392385541988673e+00
3.196290791809984512e+03 4.555772218222752912e+00 5.348129663101814923e-01 1.856314850698880914e+00
3.300797534422860281e+03 4.522630109012817812e+00 5.153010118634135939e-01 1.739462166370553176e+00
3.212944978261520191e+03 4.839064049855192451e+00 5.439059355652766659e-01 1.865214067737420933e+00
3.169369200456121689e+03 5.256322542994860569e+00 5.487505726141240769e-01 1.817263984371111807e+00
3.315998689839713734e+03 4.298676612295817989e+00 5.048053431804317981e-01 1.681819568076766691e+00
3.304897993955879429e+03 4.517966113144755269e+00 5.093408170485187458e-01 1.632737185855129614e+00
3.290292443705823644e+03 4.520889470720504733e+00 5.198319414089757062e-01 1.766812427142377961e+00
3.310271141297769645e+03 4.646882622330162249e+00 5.191463032791564514e-01 1.764300885108109673e+00
3.221936408968485011e+03 4.439850259433556268e+00 5.308380775129124540e-01 1.730600042597483013e+00
3.209012677709956279e+03 5.000760585245183520e+00 5.472756337650506175e-01 1.911073777279834962e+00
3.237760764948521228e+03 4.804262180054356790e+00 5.371358947447286702e-01 1.900672006628495225e+00
3.257486688629222044e+03 4.753176078655583225e+00 5.303349288840507603e-01 1.847920283327251223e+00
3.300243906457082630e+03 4.552768191550589094e+00 5.195180672741857020e-01 1.805496165111291296e+00
3.219977090902324562e+03 4.590757694179826487e+00 5.403220497222482877e-01 1.807243279120452684e+00
3.311157936798407718e+03 4.476982382064743859e+00 5.180858590423187415e-01 1.854613949514444249e+00
3.291492590394148920e+03 4.924953000323982977e+00 5.344039420858109901e-01 1.937536480492251467e+00
3.337511409691873268e+03 4.482114582463891495e+00 5.081584728765262682e-01 1.602085727688410399e+00
3.262112849997835838e+03 4.709487962139435879e+00 5.293954495147716877e-01 1.850339727880539797e+00
3.259510603379232634e+03 4.440872850404934624e+00 5.278276079638154483e-01 1.791773444503123924e+00
3.252062002598642721e+03 4.566403424712589754e+00 5.266262977471332096e-01 1.814292705682215567e+00
3.331529625391207446e+03 4.603043654802174700e+00 5.162343751433577932e-01 1.820060526035738091e+00
3.306937937263694039e+03 4.629101824339482363e+00 5.196497800304911152e-01 1.840254262017404274e+00
3.268051779499207896e+03 4.619626011805763710e+00 5.281759002325523422e-01 1.834338448034714686e+00
3.303137799550212549e+03 4.577106481190391207e+00 5.212459533648533538e-01 1.809304632029872240e+00
3.281200573108433218e+03 4.613399624156064860e+00 5.291999790587100794e-01 1.889502827191323231e+00
3.260969899679084847e+03 4.579483934095716968e+00 5.307980904062428174e-01 1.858201987616046491e+00
3.268057378684088690e+03 4.713850992551187780e+00 5.272725335836612182e-01 1.825247343019124946e+00
3.254716981579111234e+03 4.500873480339318888e+00 5.351749893658416246e-01 1.886323502533653329e+00
3.279013757132053797e+03 5.185315167406484349e+00 5.348966611429875062e-01 1.932769116162729617e+00
3.240194865775427388e+03 4.933129098711347638e+00 5.317193849611048240e-01 1.758973293454748177e+00
3.268258800598177913e+03 4.712818993092671604e+00 5.358489043870792168e-01 1.923299810466009285e+00
3.241215210266625490e+03 4.411357045855576864e+00 5.319958464471252757e-01 1.823019765244013435e+00
3.202878280911725597e+03 4.554961483075103068e+00 5.349027623137534437e-01 1.758677618895020167e+00
3.240403220904328009e+03 5.007263750951334025e+00 5.395632349622468960e-01 1.861804735233539621e+00
3.215027784050872469e+03 4.900404849099529336e+00 5.411230777558621030e-01 1.807720873803936534e+00
3.283981120938657114e+03 4.623224939895965058e+00 5.223810524668560662e-01 1.790978631008660393e+00
3.297616146388320885e+03 4.873934497940033417e+00 5.325849467281025262e-01 1.902905747034366879e+00
3.287269867267365953e+03 4.610336868743085681e+00 5.181498656214622578e-01 1.770247383311318368e+00
3.305066819549691900e+03 4.621668652710464897e+00 5.173417640437593112e-01 1.782114076695684890e+00
3.230771537353381973e+03 4.656605822489247259e+00 5.375753509916291195e-01 1.837060564093241144e+00
3.219171541860997877e+03 4.570639162927751187e+00 5.321633927191044000e-01 1.811765921433896365e+00
3.199647358551487741e+03 4.954816778615276363e+00 5.370060185050608004e-01 1.722390166153556779e+00
3.315489577345072576e+03 4.542059245242446863e+00 5.184364917638211168e-01 1.878653293656380230e+00
3.335006006864387018e+03 4.395794417875978688e+00 5.103035604533930902e-01 1.743420455319979023e+00
3.261448338765026620e+03 4.817630562397969385e+00 5.293080521923292370e-01 1.818929763767555885e+00
3.286506643684494520e+03 4.553757504732771189e+00 5.219746548907513439e-01 1.741832654659700941e+00
3.277755620234903745e+03 4.745054671998494733e+00 5.252137562147044525e-01 1.783564326022302415e+00
