weight logl Teff logg R Av
0.000000000000000000e+00 -9.230093867779931752e+05 8.791857842980184135e-01 3.714290393993292527e-01 3.027765501437607032e-01 3.225268382227199915e-01
0.000000000000000000e+00 -9.048529622777214972e+05 4.080658849866040105e-01 6.969131185963789443e-01 5.690391392886654520e-01 8.413865220838683268e-01
0.000000000000000000e+00 -8.992570746615754906e+05 3.173932137578983070e-01 4.386634497816921385e-02 5.472987438181140529e-01 7.109698225041237718e-01
0.000000000000000000e+00 -8.952957873994836118e+05 8.965631647469524124e-01 2.612729683725421026e-01 2.784251923131814133e-01 1.636982407103475534e-01
0.000000000000000000e+00 -8.939881098850615090e+05 6.823283131153163872e-01 8.617550109401196368e-01 3.192975988843791413e-01 8.223097463615880454e-02
0.000000000000000000e+00 -8.927659273700856138e+05 9.262208015104168579e-01 6.694922177899856885e-01 3.764173965522230603e-01 8.977406304064918796e-01
0.000000000000000000e+00 -8.872541394441423472e+05 5.452432881465363312e-01 9.625895526375219946e-01 4.049607864563345982e-01 3.423738518661469943e-01
0.000000000000000000e+00 -8.845915863109352067e+05 7.368132978598785909e-01 9.272691109001964804e-01 4.121344976009035932e-01 7.004255101176032339e-01
0.000000000000000000e+00 -8.810192796873145271e+05 1.295737570878638945e-01 7.372635602693126122e-01 7.132079004232293462e-01 7.878955887077976339e-01
0.000000000000000000e+00 -8.795827075840999605e+05 7.497857698292501594e-01 2.076474037452414878e-01 3.273993180388558022e-01 3.936387974773960519e-01
0.000000000000000000e+00 -8.763338858063853113e+05 5.776586743851298555e-01 9.992071435920324429e-01 4.957675670156217462e-01 8.701991012255441138e-01
0.000000000000000000e+00 -8.734430699723876314e+05 8.690382848922334480e-01 1.871912080720197213e-01 2.757830754611980684e-01 1.049910468542032405e-01
0.000000000000000000e+00 -8.722606075446147006e+05 9.822922923583476962e-01 8.201490547751598692e-01 3.630079939810433309e-01 8.612370303729393051e-01
0.000000000000000000e+00 -8.707128557901019230e+05 9.124817111440044481e-01 7.733756415641580562e-01 2.969984260135545284e-01 2.733426818432790339e-01
0.000000000000000000e+00 -8.664573044588932535e+05 3.859830899051049924e-01 2.770453577897759034e-01 4.685057033857560338e-01 4.457906521008077050e-01
0.000000000000000000e+00 -8.643292012819789816e+05 5.396165988990111462e-01 9.393926829134323642e-01 4.101389438753476613e-01 3.756078511129773423e-01
0.000000000000000000e+00 -8.533773463219325058e+05 5.448799588983426201e-01 4.901146294561045114e-01 3.692575948092715610e-01 2.091764849669015547e-01
0.000000000000000000e+00 -8.522207008612856735e+05 2.158667590915998025e-01 5.687661922253539615e-01 7.053928966083454766e-01 9.679856170528212678e-01
0.000000000000000000e+00 -8.509143454286694760e+05 4.748005307069614878e-01 5.841514901763359413e-01 5.032469030357747952e-01 7.358950296125033042e-01
0.000000000000000000e+00 -8.421096374414321035e+05 2.557347734692986263e-01 6.532243709559101275e-01 4.523469033735457723e-01 1.353399869645098841e-01
0.000000000000000000e+00 -8.382120905770708341e+05 3.868859971555717037e-01 1.899365674837889539e-01 5.670456747453135327e-01 9.280267540380958691e-01
0.000000000000000000e+00 -8.354068245043472853e+05 7.237959556388173787e-01 9.755193499324380513e-01 3.101394152390921644e-01 1.171621496099395365e-01
0.000000000000000000e+00 -8.349826174554463942e+05 4.484203916755558073e-01 6.728427352305230702e-01 4.625992935782891058e-01 4.916330078885612354e-01
0.000000000000000000e+00 -8.325788424346485408e+05 3.712037526266687149e-02 3.840307718620719069e-01 6.869271260169240723e-01 4.083861401005730585e-01
0.000000000000000000e+00 -8.274711470109203365e+05 1.190205041018670418e-01 8.665740853381910247e-01 5.975885632244199996e-01 3.876870499571044570e-01
0.000000000000000000e+00 -8.266161292641470209e+05 5.019409892239697912e-01 2.745653350773199497e-01 3.278398076372885939e-01 1.028690930965603378e-02
0.000000000000000000e+00 -8.152368794000145281e+05 1.226969718318524638e-01 5.693273007084228565e-01 7.574163968935910818e-01 9.179092593773884312e-01
0.000000000000000000e+00 -8.150250773357009748e+05 3.256813954072346196e-01 7.973613204268856780e-01 4.458323672197438414e-01 2.388219075533390967e-01
0.000000000000000000e+00 -8.140960244725580560e+05 9.429833782011250998e-01 4.450328623429306019e-01 2.795369101591668182e-01 2.816340140562545447e-01
0.000000000000000000e+00 -8.084816303571996978e+05 6.156100182757262562e-02 3.326866731630817586e-01 5.964870799714395710e-01 2.180883277778431495e-01
0.000000000000000000e+00 -8.036933695180619834e+05 2.588252073656965857e-01 6.731004918137719617e-01 4.988566949846817700e-01 3.494478755156359417e-01
0.000000000000000000e+00 -7.997218720156587660e+05 1.579546594559553263e-01 7.782136998800689431e-01 6.097128235352868852e-01 5.826629248982958531e-01
0.000000000000000000e+00 -7.986690608925889246e+05 9.656644138953306422e-01 8.673813954967775075e-01 3.788669577204105687e-01 9.823051607840822541e-01
0.000000000000000000e+00 -7.986215473188562319e+05 2.092791255143983120e-01 4.162253133440754205e-01 5.637295009934800705e-01 4.820084103551708354e-01
0.000000000000000000e+00 -7.978735240486513358e+05 1.388403170883266702e-01 7.967104468496616354e-01 5.746796345607597667e-01 4.067352707859397398e-01
0.000000000000000000e+00 -7.955075957759146113e+05 6.402947072493669900e-02 2.308006065464305312e-01 5.435742111332424464e-01 3.884478265960311649e-02
0.000000000000000000e+00 -7.884014787014974281e+05 2.000356817821391520e-02 6.506104111322631445e-01 8.125555841945780733e-01 8.073584293530779998e-01
0.000000000000000000e+00 -7.861776623845827999e+05 3.897961672125496158e-01 4.697959929203713303e-01 5.043560583387591834e-01 6.137356782039007363e-01
0.000000000000000000e+00 -7.852934189942122903e+05 8.764240604758610775e-02 3.755586653981027867e-01 7.908316955688540206e-01 8.916891769327244255e-01
0.000000000000000000e+00 -7.849714282949455082e+05 7.121212839544888151e-01 1.576122592476125739e-01 2.951515158247575155e-01 1.474043435840486360e-01
0.000000000000000000e+00 -7.826984636913919821e+05 6.220414890951220244e-02 5.458031184602036845e-01 7.301911691183120556e-01 6.844982892253003159e-01
0.000000000000000000e+00 -7.807072080110587412e+05 1.651289828301097939e-01 1.123414970300602445e-01 6.684271918970594584e-01 7.595624317826270566e-01
0.000000000000000000e+00 -7.766944534473720705e+05 5.837520379069125465e-01 6.720597818567262127e-01 3.264781294947661783e-01 6.193569245223085051e-02
0.000000000000000000e+00 -7.755325671606152318e+05 9.905223332583281692e-01 8.652142320456223112e-01 3.308280336455953208e-01 6.894991458225117054e-01
0.000000000000000000e+00 -7.751059651008521905e+05 7.414874810070180011e-01 4.493060829158513902e-01 4.030086008211188897e-01 8.947821303890307609e-01
0.000000000000000000e+00 -7.747153153108884580e+05 2.793570791000736797e-01 6.491530518811462480e-01 4.378537059330128711e-01 1.557921848073556825e-01
0.000000000000000000e+00 -7.743522317610711325e+05 7.382459046926651558e-01 6.290313308247137414e-01 3.920471744032488770e-01 7.146858042435247915e-01
0.000000000000000000e+00 -7.702537943724807119e+05 7.169429972566603304e-01 9.522120595984784330e-01 3.616725195673390347e-01 4.446928908955725124e-01
0.000000000000000000e+00 -7.629053548266659491e+05 1.567075903910742918e-01 2.230260648608256568e-01 6.833834153056554950e-01 7.837782303840094000e-01
0.000000000000000000e+00 -7.584427214695474831e+05 3.917783500958678111e-01 7.468038621626073015e-01 5.559425180958036394e-01 8.588247166079132633e-01
0.000000000000000000e+00 -7.582839610248772660e+05 8.908687172700007206e-01 3.258400959180234313e-01 2.960795385351068232e-01 4.259613001469532145e-01
0.000000000000000000e+00 -7.568454603929496370e+05 4.565036101535737689e-01 1.151311202919039767e-01 4.922664663446119082e-01 9.269334744949256910e-01
0.000000000000000000e+00 -7.518338486035706010e+05 5.727701270731518912e-01 5.509261029385813524e-01 4.719807773767543679e-01 8.697265042231563381e-01
0.000000000000000000e+00 -7.370796718833036721e+05 6.062694957967846854e-01 9.449616434320861069e-01 3.909496620858753380e-01 4.572113039365679477e-01
0.000000000000000000e+00 -7.367744410448683193e+05 8.207211439056216751e-02 2.211523815849348873e-01 7.154612800244345427e-01 6.625806836787516696e-01
0.000000000000000000e+00 -7.364969243559935130e+05 5.618767904458413787e-01 9.044194005354097010e-01 4.718065957068061644e-01 8.165816275539675706e-01
0.000000000000000000e+00 -7.292348355263031553e+05 9.409253192943489719e-01 9.407134124994280810e-01 2.483006131533315175e-01 6.361529736890192410e-02
0.000000000000000000e+00 -7.274305126185838599e+05 1.323784461494836862e-01 8.446426011131387135e-01 5.075815471770536158e-01 1.796701890844878413e-01
0.000000000000000000e+00 -7.223233099032406462e+05 2.631995092492859234e-01 2.106451152246613390e-01 5.993672129684021188e-01 7.850888889299663109e-01
0.000000000000000000e+00 -7.215800009521006141e+05 2.223000075973975420e-01 8.138774773228864001e-01 6.067080285364067072e-01 7.591958180535337553e-01
0.000000000000000000e+00 -7.213616792497475399e+05 1.957072813293198044e-01 7.568788329070263998e-03 5.532795353312290887e-01 5.123535147244914212e-01
0.000000000000000000e+00 -7.188163660729430849e+05 5.331637108189895002e-01 9.011398393239765658e-01 4.481844593239298069e-01 6.622054412283978619e-01
0.000000000000000000e+00 -7.154952029298879206e+05 3.572091118778794039e-01 5.784322213069387209e-01 5.176698410895111957e-01 6.620002779858416009e-01
0.000000000000000000e+00 -7.151146451256899163e+05 3.464485218819340906e-01 8.985588319227097998e-01 5.183198704697579151e-01 6.632328632717519046e-01
0.000000000000000000e+00 -7.125111621805211762e+05 1.867887689477187863e-01 8.693086859903071950e-01 6.194505808099988187e-01 7.366301966829379433e-01
0.000000000000000000e+00 -7.122251930726318387e+05 3.947417214635852156e-01 3.692765438090606089e-01 4.455615598506659225e-01 4.277508184260487845e-01
0.000000000000000000e+00 -7.112241466462687822e+05 8.427040134892477274e-01 7.578241409766619530e-01 3.620989705167273476e-01 7.414366285885310992e-01
0.000000000000000000e+00 -7.101074424221822992e+05 7.076478108880395190e-01 4.897931792743280832e-01 2.890008890597478564e-01 6.493415162314042366e-02
0.000000000000000000e+00 -7.095462820144034922e+05 2.336102782466542571e-01 6.585556841213077162e-01 6.086167614853132957e-01 7.832845203714335902e-01
0.000000000000000000e+00 -7.087722042208430357e+05 1.147818875537761629e-01 3.451196739053973284e-01 6.217567171253077785e-01 5.041267662348827283e-01
0.000000000000000000e+00 -7.062386433610994136e+05 8.729728395520341966e-02 2.229746508201524424e-01 5.237430479434858066e-01 9.581265974940222918e-02
0.000000000000000000e+00 -7.038180490052988753e+05 2.327538877040169485e-02 4.449283349945543087e-01 7.654384307129927789e-01 6.849712194942185750e-01
0.000000000000000000e+00 -7.032975876408417244e+05 9.302873016973604026e-01 2.437084166786743777e-01 3.020240592067673369e-01 5.919173623211435586e-01
0.000000000000000000e+00 -6.987413585441242903e+05 6.747023078434525312e-01 3.802490759456674807e-01 3.828370685534783213e-01 7.139038408158305815e-01
0.000000000000000000e+00 -6.986976344029157190e+05 2.908941813746741545e-01 9.372632004366415748e-01 5.068819943490732172e-01 5.228803948946828539e-01
0.000000000000000000e+00 -6.974114173062320333e+05 4.793523189831627729e-01 4.861015147133311842e-01 4.641463588434664445e-01 6.912428027247643492e-01
0.000000000000000000e+00 -6.886232689348066924e+05 3.199490984385355841e-02 7.897047986288417976e-01 5.965157985915547911e-01 2.082249755825650306e-01
0.000000000000000000e+00 -6.857283933126942720e+05 9.941409343859244352e-01 3.782327207243326717e-01 3.030269845267303808e-01 6.960395342763282533e-01
0.000000000000000000e+00 -6.848872010703522246e+05 3.758782673836666977e-01 6.552159904394643242e-01 5.274324881299790047e-01 7.686404578491816686e-01
0.000000000000000000e+00 -6.835748148621987784e+05 8.331683700353498256e-02 6.324462425977577240e-01 6.066779098297800932e-01 4.169586950525741020e-01
0.000000000000000000e+00 -6.785708930032454664e+05 7.923110953388010635e-01 1.745977319358982260e-01 3.293705798032100507e-01 6.874403826142189144e-01
0.000000000000000000e+00 -6.785007554304124787e+05 1.696382912557073963e-01 5.607696380840254680e-02 6.911581960713322204e-01 9.216321300886824996e-01
0.000000000000000000e+00 -6.763198691303269006e+05 2.694706282147937282e-01 3.326534444850361982e-01 5.380888224944773146e-01 5.844310728607793326e-01
0.000000000000000000e+00 -6.761879908103056950e+05 9.535722853349309913e-01 3.182240405411292938e-01 3.245196183705634230e-01 8.627932374458565645e-01
0.000000000000000000e+00 -6.753092105815957766e+05 4.810368437057527258e-01 7.397773670293037451e-01 5.011451072579656829e-01 8.635653197388134528e-01
0.000000000000000000e+00 -6.738661358247899916e+05 5.306859862860258126e-02 7.504341658701410012e-01 8.084013212604567178e-01 9.834757680468663166e-01
0.000000000000000000e+00 -6.727333552072896855e+05 9.462159886424281741e-01 5.977821156835387839e-01 3.529102025170036683e-01 9.961873410203823109e-01
0.000000000000000000e+00 -6.714581030239564134e+05 4.242869215504395664e-01 2.273315131660157418e-01 4.189135340511719319e-01 4.563774031375155138e-01
0.000000000000000000e+00 -6.682614781105373986e+05 3.904320134418591826e-01 4.620226804411722288e-01 5.575522261574498151e-01 9.356128575741328168e-01
0.000000000000000000e+00 -6.667491591714497190e+05 3.642252899995238602e-01 3.824945635151575374e-01 4.909934680311340838e-01 5.970004916908363546e-01
0.000000000000000000e+00 -6.627769468743902398e+05 3.944699230392446632e-01 6.571129475893550120e-01 4.934993685526137819e-01 6.613489190488761604e-01
0.000000000000000000e+00 -6.623298112754540052e+05 6.863693651935248718e-01 5.172497191083743617e-01 3.755946870825562778e-01 6.341717476279675747e-01
0.000000000000000000e+00 -6.618733205818663118e+05 7.232227519874143695e-01 9.066858311738659193e-01 4.309976359156817427e-01 9.689277517033497711e-01
0.000000000000000000e+00 -6.615280659259062959e+05 2.831665556605973411e-01 9.119821143986932555e-01 5.622707789430676506e-01 7.646386226931012331e-01
0.000000000000000000e+00 -6.604916731273182668e+05 3.899892696785350887e-01 2.888604503339142759e-02 3.703935049633657606e-01 2.518514691105830927e-01
0.000000000000000000e+00 -6.567137256772511173e+05 6.631580990300312006e-02 8.443822813750389011e-01 5.625419893502906499e-01 2.534535242505931985e-01
0.000000000000000000e+00 -6.552972838270157808e+05 4.631409721570812765e-01 8.532640475767062638e-01 4.378425110981232216e-01 5.401683336995481977e-01
0.000000000000000000e+00 -6.521290675655240193e+05 1.239580789283766249e-01 6.127612175741881106e-01 7.082916338410876200e-01 9.008665256725646442e-01
0.000000000000000000e+00 -6.492134285019452218e+05 4.065674123218186997e-01 8.360275914440978839e-01 4.662897972219202103e-01 5.689815191694547192e-01
0.000000000000000000e+00 -6.487721977754768450e+05 8.976053541376288747e-01 8.768032684749749173e-01 2.417535416218893340e-01 2.040972700215759605e-02
0.000000000000000000e+00 -6.477672350528967800e+05 3.927648412604650696e-01 4.827534540220136394e-01 3.851641940379516571e-01 1.708838981376625821e-01
0.000000000000000000e+00 -6.469477841378985904e+05 1.132173656830527397e-01 4.970171988237339633e-01 7.133399921872823901e-01 8.670988001020255576e-01
0.000000000000000000e+00 -6.437539309052199824e+05 2.748587205105822440e-01 5.681694829721776197e-01 5.085942353621147882e-01 5.146359153080934945e-01
0.000000000000000000e+00 -6.437397332850456005e+05 4.328460459952709893e-01 5.640868686218279970e-01 4.592103463141781194e-01 5.946027588033466760e-01
0.000000000000000000e+00 -6.420186986084097298e+05 2.226157525091758682e-01 1.070346769124402853e-01 6.117221079623695879e-01 8.166895606576918265e-01
0.000000000000000000e+00 -6.402733197368525434e+05 3.393337209108850949e-01 1.281282831039322057e-01 4.348615671929954019e-01 4.078977783663352286e-01
0.000000000000000000e+00 -6.397215763477548026e+05 1.397925048874532061e-01 7.193242548728975283e-01 5.880666258268020252e-01 5.809963004885118076e-01
0.000000000000000000e+00 -6.374000577432055725e+05 2.618870630935731247e-01 7.235022812578204565e-01 6.059518208134523354e-01 8.946300367688428956e-01
0.000000000000000000e+00 -6.368597885519576957e+05 6.246255479492367479e-01 5.351670638480217068e-01 3.709131686172387754e-01 4.988979088945982854e-01
0.000000000000000000e+00 -6.328785280600509141e+05 6.318833517115572951e-01 9.617457819015771125e-01 3.348374939392394500e-01 2.549538667626114474e-01
0.000000000000000000e+00 -6.191070915639654268e+05 3.930118263075257357e-01 7.157785786167323305e-01 3.748664958477008202e-01 1.360996579497500969e-01
0.000000000000000000e+00 -6.169880774572258815e+05 7.470018076612026103e-01 3.488484761205717932e-01 3.723480045112994574e-01 9.218483462948228180e-01
0.000000000000000000e+00 -6.158653087701610057e+05 6.911332651680218708e-01 5.803035315054194676e-02 3.462409330458235956e-01 7.316242024390735565e-01
0.000000000000000000e+00 -6.153273135514558526e+05 6.677867106138395403e-01 9.731192843146421190e-01 3.796998991425641901e-01 5.945963729794424557e-01
0.000000000000000000e+00 -6.125268410622606752e+05 8.871069114807181855e-01 5.448545154998607476e-01 3.474094962366616191e-01 9.251272539655546190e-01
0.000000000000000000e+00 -6.110945193723523989e+05 6.623053053195598894e-01 3.697964949046474992e-01 2.888445965243785496e-01 1.023440988019713727e-01
0.000000000000000000e+00 -6.059681854330871720e+05 3.649189946753850222e-01 7.891004543396360482e-01 3.541691054223254920e-01 3.722049894660073299e-03
0.000000000000000000e+00 -6.056873120667267358e+05 2.455647925675412679e-01 6.883939080920180587e-01 6.218878900209099392e-01 9.425713417188521515e-01
0.000000000000000000e+00 -6.014113667040318251e+05 4.696768943808953267e-01 1.530908797589677350e-01 4.422281862792001306e-01 8.095545029667791104e-01
0.000000000000000000e+00 -6.011646912896886934e+05 2.203496314963343528e-01 6.393915945034384096e-01 5.663901560041656458e-01 6.886765374078192004e-01
0.000000000000000000e+00 -6.010920510427267291e+05 2.244958755698078789e-02 4.241617976411357072e-01 6.597166846952287056e-01 4.399733014832355460e-01
0.000000000000000000e+00 -5.976278997819122160e+05 1.442306094630170232e-01 9.828471421551563392e-01 5.826625333549345642e-01 6.304696893248720180e-01
0.000000000000000000e+00 -5.948731317325332202e+05 1.578760867011484992e-01 9.188343061356563091e-02 6.548972526194571930e-01 8.371564947449703364e-01
0.000000000000000000e+00 -5.928616316513450583e+05 2.902035433758144434e-01 8.504169599346526054e-01 4.032565466077828731e-01 1.415342187098739268e-01
0.000000000000000000e+00 -5.922809635711081792e+05 7.173262899534830206e-01 4.114117970343648123e-01 3.900388698440948598e-01 9.580173415528119296e-01
0.000000000000000000e+00 -5.907556315357569838e+05 4.524792088155404901e-02 4.992684833553405754e-01 7.740163995598319246e-01 9.042004418289840695e-01
0.000000000000000000e+00 -5.886909963523553452e+05 7.261622598250889737e-01 3.539668654268838255e-01 3.026155997249088125e-01 3.399404611372086604e-01
0.000000000000000000e+00 -5.782897231279244879e+05 3.322275285341068640e-01 9.337972937070115886e-01 3.893425882536482030e-01 1.661128900595197910e-01
0.000000000000000000e+00 -5.740983089760540752e+05 1.388695272022664184e-01 2.918795525030764004e-01 4.541837811431624905e-01 7.160508478589389103e-02
0.000000000000000000e+00 -5.730404892980285222e+05 1.672988166560052115e-01 3.678583017542634837e-01 6.502597486486765277e-01 8.435210535982807789e-01
0.000000000000000000e+00 -5.727868551502223127e+05 8.797631778533094860e-01 7.630635586228182721e-01 3.444819521119178996e-01 8.181966473562005682e-01
0.000000000000000000e+00 -5.697624294962175190e+05 2.152168135369291191e-01 2.996070159523737120e-01 5.836121485430088018e-01 7.263806602743132501e-01
0.000000000000000000e+00 -5.677845623624336440e+05 8.763492039064982864e-01 9.748755045001333830e-01 2.527748447231256135e-01 1.238640330586795457e-01
0.000000000000000000e+00 -5.673198235506564379e+05 8.297081284435354753e-01 7.781842102864797717e-01 3.722144757705109219e-01 9.277080349274287041e-01
0.000000000000000000e+00 -5.661886292764327955e+05 3.521680274952387890e-01 7.578261265796959467e-02 3.862160131960375997e-01 2.976560063621649377e-01
0.000000000000000000e+00 -5.661399937805854715e+05 2.411165285726606378e-01 4.578222899916015720e-01 5.297337707329888845e-01 5.892150723729020489e-01
0.000000000000000000e+00 -5.658952271252387436e+05 9.234570549333728229e-01 9.701393157292834690e-01 2.620180276770404104e-01 2.415461689553033420e-01
0.000000000000000000e+00 -5.651303806478753686e+05 1.018913273681867349e-01 3.695662901375352805e-01 5.410974342027439210e-01 3.098328851554305041e-01
0.000000000000000000e+00 -5.625501664658965310e+05 9.850836071171087394e-02 6.191477577585745573e-01 5.784441416632067900e-01 4.480392179423823285e-01
0.000000000000000000e+00 -5.580699996811093297e+05 7.269321626024146665e-01 2.771201722232036202e-01 3.132075167129871884e-01 5.034634539530616903e-01
0.000000000000000000e+00 -5.565165145911813015e+05 1.770495901950497331e-02 8.700728925421506998e-01 6.991505179210802945e-01 5.354769988901396660e-01
0.000000000000000000e+00 -5.554822891239001183e+05 8.282742893804535544e-01 3.727484033156890364e-01 2.744068508963108943e-01 3.060711778379795467e-01
0.000000000000000000e+00 -5.554648356539716478e+05 6.801750724165867013e-01 8.470300123849140439e-01 3.867490551597065895e-01 7.193208406663080812e-01
0.000000000000000000e+00 -5.504115500770913204e+05 2.852366445004613782e-01 6.436352073353256431e-01 4.491337136568828159e-01 3.688093042810081101e-01
0.000000000000000000e+00 -5.489785093313676771e+05 2.850448560525525865e-01 1.966884026089299464e-02 3.484704223459845762e-01 1.197898420708098932e-02
0.000000000000000000e+00 -5.456435038124753628e+05 6.466913323236889166e-02 5.459132234009543838e-01 7.487075231257447339e-01 9.347581995299680813e-01
0.000000000000000000e+00 -5.392403588416131679e+05 3.510251250364644360e-01 2.453443167112451251e-01 3.934103695074404605e-01 2.670340984393895223e-01
0.000000000000000000e+00 -5.386708002682575025e+05 5.837365382786591228e-01 7.195098629637498577e-01 3.927230943821641285e-01 6.083414417115292627e-01
0.000000000000000000e+00 -5.363080172204375267e+05 3.672579056238138850e-01 6.153459048547857968e-01 5.156260471194781259e-01 8.333263668249050182e-01
0.000000000000000000e+00 -5.339515243836264126e+05 2.111156855222761086e-01 2.394689192477046369e-01 5.164554871828640481e-01 5.036345618602184881e-01
0.000000000000000000e+00 -5.322092174700507894e+05 6.613449907446478093e-01 8.555223047902542621e-01 3.889420719774620006e-01 7.263196384260194316e-01
0.000000000000000000e+00 -5.321765184999116464e+05 1.600656115196708029e-02 7.132487505389262239e-02 5.289119572060898555e-01 4.918052420006768788e-02
0.000000000000000000e+00 -5.320379094116518972e+05 3.328398698205147221e-01 3.587736193391399819e-01 3.642595179275534001e-01 6.829396408625465487e-02
0.000000000000000000e+00 -5.316962506452387897e+05 9.415908112235009675e-01 7.000321985417432558e-01 2.448222959888158856e-01 1.796349914442904039e-01
0.000000000000000000e+00 -5.304772617971861036e+05 7.923651473022144121e-01 3.036350955016108299e-01 3.211526516845403245e-01 7.354222643093470957e-01
0.000000000000000000e+00 -5.298534994010314113e+05 3.775637187747717949e-01 3.383820600626050723e-01 5.404781619557605943e-01 9.770781767838236931e-01
0.000000000000000000e+00 -5.252261828447839944e+05 1.581472694249561606e-01 5.862343666040817913e-01 4.668403513342817002e-01 2.533279249255462329e-01
0.000000000000000000e+00 -5.240063313961513340e+05 7.773801326526359468e-01 7.934189556842242697e-01 2.696786147067192774e-01 1.432165462681667112e-01
0.000000000000000000e+00 -5.227333054944641772e+05 8.658218957559379314e-01 6.360470378061765517e-01 3.359212438186791605e-01 8.340632465512487492e-01
0.000000000000000000e+00 -5.211346202586574946e+05 6.272848887491413450e-01 7.175210866367911500e-01 3.098619854556112774e-01 2.001827526324545525e-01
0.000000000000000000e+00 -5.199926566214585910e+05 8.329936622668155932e-01 3.269701427641739100e-01 2.661315376637974905e-01 2.924956586881563014e-01
0.000000000000000000e+00 -5.174457559369358933e+05 2.300326183757782639e-01 5.032503209027107127e-01 4.121106739977744571e-01 1.289095600357922367e-01
0.000000000000000000e+00 -5.158138581928749918e+05 4.903195830456311688e-01 5.320596553357297420e-01 4.522431400802870982e-01 8.140457592084124894e-01
0.000000000000000000e+00 -5.123654057635805220e+05 3.780515682527909593e-01 7.748870880440001940e-01 4.914009933826140042e-01 7.657957071776024804e-01
0.000000000000000000e+00 -5.081585161723580677e+05 3.177007454878966186e-01 5.703118481765268033e-02 5.165971144358377787e-01 8.761235179914302895e-01
0.000000000000000000e+00 -5.051478362553534098e+05 2.824420783646504063e-01 9.622902696028833303e-01 5.675953694449435982e-01 9.382985155910783526e-01
0.000000000000000000e+00 -5.047505953719342360e+05 3.147593232927364815e-01 3.036988782050430435e-01 5.351853013822384098e-01 8.314502202548973431e-01
0.000000000000000000e+00 -5.037607337979939184e+05 8.652481482712411909e-01 5.386692359278831832e-01 2.331646738975067246e-01 2.651003029007514833e-02
0.000000000000000000e+00 -5.026134585312418640e+05 7.157059130768139710e-02 6.485230022695853691e-01 6.844573581944647378e-01 7.995705248114942654e-01
0.000000000000000000e+00 -5.009257834501190227e+05 1.738948372435535905e-01 4.329634369620656287e-01 6.285250420915674541e-01 8.667820533084850121e-01
0.000000000000000000e+00 -5.003003657477163360e+05 2.455495382346146727e-01 4.180475496998726781e-01 4.836692250520908676e-01 4.693019550772126181e-01
0.000000000000000000e+00 -4.957445117744602030e+05 9.245474552675541080e-01 7.176167439359272260e-01 2.369321634762385775e-01 1.272691683696750564e-01
0.000000000000000000e+00 -4.938166577945582103e+05 8.873489134392500421e-01 5.772978104736871119e-01 3.146774007095033410e-01 7.732970303190951356e-01
0.000000000000000000e+00 -4.933511648150843102e+05 1.645780397036757936e-01 4.022687045552411078e-01 4.839593237967974027e-01 3.124594318104969570e-01
0.000000000000000000e+00 -4.929919600653671660e+05 5.832686719081925375e-02 8.738534462105131961e-01 6.549365863318286074e-01 6.895266009094614956e-01
0.000000000000000000e+00 -4.921150331607152475e+05 2.118245205260291808e-01 6.866417747639366187e-01 5.077193581255550203e-01 5.524703815660977346e-01
0.000000000000000000e+00 -4.897125562845970853e+05 1.135633059280375390e-01 5.267476847558579811e-01 5.988133464505017711e-01 6.366254542984594034e-01
0.000000000000000000e+00 -4.893402694960469380e+05 7.998386756035485989e-01 3.536299962253071083e-01 2.756714483555070538e-01 3.559979609249670496e-01
0.000000000000000000e+00 -4.892861471863896004e+05 7.033350571668179896e-01 5.302936655331134119e-01 2.875435015529579363e-01 2.196185656127069841e-01
0.000000000000000000e+00 -4.879080918427983415e+05 8.182911421698547683e-01 3.161804692478347167e-01 2.373988351685780707e-01 3.299521925728754468e-02
0.000000000000000000e+00 -4.871680649529267685e+05 9.129384443051986597e-01 1.291059682999463609e-01 2.874212618480767034e-01 6.875728289384956948e-01
0.000000000000000000e+00 -4.864865500658260426e+05 4.306361310544187804e-01 2.196712083045924135e-01 4.296520335968323501e-01 7.012865613927016240e-01
0.000000000000000000e+00 -4.856407173211354529e+05 6.333960251928149043e-01 7.299187020192994257e-01 2.850282020330442423e-01 8.861414560159219800e-02
0.000000000000000000e+00 -4.828288432247356977e+05 8.612131527877475712e-02 7.480208703613746568e-01 6.354311153984063543e-01 7.025195368015068054e-01
0.000000000000000000e+00 -4.818516717903850367e+05 4.885244712333742800e-01 7.026475373261742430e-01 4.698979980578359417e-01 9.150978427697225026e-01
0.000000000000000000e+00 -4.785770847572170896e+05 8.793086479050908899e-01 1.144469685447367935e-01 3.134794083879978155e-01 9.087047736043346591e-01
0.000000000000000000e+00 -4.735172950712199090e+05 3.820732369673260909e-01 4.955119618484600252e-01 3.473886339845810856e-01 1.020161324104997824e-01
0.000000000000000000e+00 -4.731862483921680832e+05 1.757664968173123787e-01 7.359278525191532694e-01 5.844513927864093406e-01 8.023819685205747509e-01
0.000000000000000000e+00 -4.704172183107620222e+05 1.263239206547450699e-01 9.507721735462024704e-01 6.158360226276516913e-01 7.392369908447198323e-01
0.000000000000000000e+00 -4.697949631600911380e+05 4.360079717426831314e-01 3.203006147312736918e-02 3.184092775524832719e-01 2.060636057088242046e-01
0.000000000000000000e+00 -4.693238275809236220e+05 4.221651513261774902e-01 1.302066213097801128e-01 3.874483040694171043e-01 5.244784684563381649e-01
